年,月,日,標題,內容,報社
2018,3,7,小珍妮佛戀上 紅雀喬艾格頓,珍妮佛勞倫斯傳出與同演「紅雀」的男星喬艾格頓相戀。珍妮佛勞倫斯傳出與同演「紅雀」的男星喬艾格頓相戀。 珍妮佛勞倫斯先前出席奧斯卡頒獎典禮，逗趣可愛的畫面頻頻被媒體捕捉，最近有不少媒體傳出她與同演「紅雀」的43歲男星喬艾格頓假戲真做，已經陷入熱戀，喬艾格頓甚至已經見過珍妮佛的父母，這對緋聞情侶的進度相當快。美媒「Womans Day」報導，珍妮佛勞倫斯與大她16歲的喬艾格頓在「紅雀」有多場火辣床戲，戲外2人也擦出愛火，消息人士指出，喬艾格頓上周在紐約與她的家人吃晚餐，「珍妮佛的父母及哥哥都很喜歡喬艾格頓」，互動相當熱絡，珍妮佛隔天還主動開心向朋友透露，這一次她的家人們都很滿意她的新男友。珍妮佛勞倫斯是好萊塢出了名的「發電機」，拍攝「X戰警」系列時與同戲男星尼可拉斯霍特談戀愛，但2人在2014年分手，去年拍「母親！」時又與大她21歲的導演戴倫阿諾夫斯基交往，可惜戀情僅維持1年，如今她又傳出與同戲男星喬艾格頓交往，讓不少粉絲相當關心，但她目前沒有任何回應。隨著緋聞越炒越熱，「紅雀」票房也在全球熱賣，上映首周在全球創下4350萬美元（新台幣13.5億）的亮眼票房，台灣也有7200萬新台幣的好成績。,聯合報
2018,3,6,山姆洛克威爾 搶眼綠葉 意外鍍金 艾莉森珍妮 霸道老娘 激出火花 感謝對戲的那隻鳥,山姆洛克威爾以「意外」拿下奧斯卡獎最佳男配角。 艾莉森珍妮在「老娘叫譚雅」裡演出虎媽，拿下奧斯卡最佳女配角獎。 山姆洛克威爾、艾莉森珍妮分別以「意外」、「老娘叫譚雅」拿下第90屆奧斯卡獎最佳男、女配角。山姆洛克威爾是好萊塢搶眼的綠葉演員，曾演出「鋼鐵人2」、「霹靂嬌娃」及「綠色奇蹟」等片，他獲獎時致詞維持一貫的詼諧風格，透露小時候爸爸還會蹺課帶自己去看電影，讓他也想要當個演員，「父母對電影的熱愛，也變成了我對電影的熱愛」。山姆洛克威爾在「意外」中飾演暴躁無知又具種族歧視觀念的壞警官，表演相當細膩，讓他早在去年就獲得各大獎項肯定，他領獎時還不忘感謝其他入圍者包括威廉達佛、伍迪哈里遜、李察傑金斯與克里斯多夫普拉瑪，稱呼他們都是非常傑出的前輩，很榮幸能與他們一起入圍，山姆與已故的影帝菲利普西摩霍夫曼是多年好友，他在致詞最後也不忘提到對方，「獻給我的好兄弟菲利普」。艾莉森珍妮在「老娘叫譚雅」裡演出冷血逼迫女兒苦學溜冰的刻薄媽媽，她一上台就開玩笑，「我能站在這裡，全靠自己」，暗指她並沒有接受任何潛規則，呼應好萊塢近期熱門的性騷擾話題。艾莉森珍妮曾拿過7座艾美獎，代表作是「白宮風雲」，她是好萊塢知名的喜劇演員，這次在「老娘叫譚雅」中演出滿嘴髒話的霸道母親，與飾演女兒的瑪格羅比激出不少火花，「我們在拍戲時常常互相吐槽，互相激勵，才有最後精采的演出」，瑪格羅比在台下則感動到眼眶泛淚，感謝「媽媽」的鼓勵。艾莉森珍妮在片中多次與鳥對戲，她也不改其幽默本色，主動感謝那隻與她對戲的鳥，「牠提升了我的演技」。,聯合報
2018,3,6,蓋瑞「心生恐懼」更拚…演活邱吉爾,被譽為「英國變色龍」、「反派之神」的蓋瑞歐德曼，以「最黑暗的時刻」拿下今年奧斯卡最佳男主角，蓋瑞在片中飾演英國前首相邱吉爾，每次上戲前都要花三個小時特殊化妝，打造臃腫體型及雙下巴，蓋瑞還耗費一整年的時間去研究邱吉爾的每場演說及相關資料，果然順利拿下影帝，他獲獎時也向邱吉爾感謝致意，「邱吉爾一直是這段不可思議旅程中的良伴」。蓋瑞歐德曼獲獎時不忘感謝劇組人員，「電影就是有種魔力，讓我這個從南倫敦來的小夥子夢想成真，謝謝特效化妝師辻一弘，也謝謝電影公司和劇組」，蓋瑞歐德曼還提到台下的入圍者兼好友丹佐華盛頓、丹尼爾戴路易斯，稱他們都是非常傑出的演員。蓋瑞歐德曼領獎時還主動提到自己九十八歲的高齡母親，目前正在家中觀看頒獎典禮，「媽媽，謝謝妳的愛和支持。去燒壺茶吧，我要把奧斯卡帶回家了」。蓋瑞歐德曼從影近四十年，拍過無數電影，以「哈利波特」系列的「天狼星」、「黑暗騎士」系列的高登局長廣為人知，他擅長演惡人，曾在「終極追殺令」、「第五元素」、「空軍一號」及「人魔」等片飾演反派，演技早就受到肯定，雖然事業一帆風順，但他卻一直等到六年前才終於以「諜影行動」首度入圍奧斯卡獎，他當時笑稱是「遲來的肯定」，最終也未能獲獎。儘管身經百戰，但要演出眾所皆知的英國前首相邱吉爾，也曾讓他一度卻步，還多次向劇組婉拒，所幸最後仍接下這項挑戰，接演邱吉爾，「這個角色讓你心生恐懼，但或許也因為這樣，讓你有了最佳表現」。,聯合報
2018,3,6,布萊恩奪獎 自己都吃驚,第九十屆奧斯卡金像獎得獎人中有一位大家熟悉卻有點意外的身影，昔日美國職籃名將柯比布萊恩以「親愛的籃球」拿下最佳動畫短片獎，成為罕見的籃壇巨星出身之小金人得主。「親愛的籃球」由柯比自己寫的一首詩作為靈感來源，加上曾參與迪士尼經典動畫「美女與野獸」、「阿拉丁」等的動畫師葛倫基恩，以及曾譜寫「星際大戰」系列與「哈利波特」等主題音樂的金獎名配樂家約翰威廉斯共同加入，打造出質感一流、可看性不俗的短片，獲得美國影藝學院會員的青睞，得到本屆奧斯卡獎。柯比從職業籃球領域退休後，轉進娛樂圈就有初步的成功，自己都覺得不可思議，他坦言離開籃壇一切都要重新開始，已經有要吃苦的心理準備，不敢想像有這樣的好結果。過往籃壇紅星賈霸、麥可喬丹等都曾經參與電影演出，卻都沒機會角逐奧斯卡獎，柯比已寫下眾家前輩皆無法達到的紀錄。,聯合報
2018,3,9,Kobe曾性侵 不配小金人 1萬7千人翻舊帳,Kobe本周才風光贏得奧斯卡獎，卻馬上被翻出性侵往事。資料照片國際ME TOO反性騷擾運動風起雲湧，並延燒到Kobe。歐新社手上擁有5枚冠軍戒，Kobe生涯得分3萬3643分高居史上第3，堪稱湖人隊史最偉大球星，2016年退休之後，砸1億美元(約29億台幣)開設創投公司，投入娛樂、科技、大數據等多角化經營。動畫短片 監製配音Kobe成立的製片公司「Kobe Studios」和《運動畫刊》雜誌及Believe Entertainment Group合作拍攝《親愛的籃球》(Dear Basketball)動畫短片，講述Kobe的成長故事和熱愛籃球的心，由Kobe同時親自擔任監製和配音。在去年12月19日Kobe球衣退休儀式上首度發表，就獲得各界好評，後來更入圍奧斯卡並一舉奪獎。不過也因為這個獎項，Kobe在2003年的不堪往事再度被拿出來議論，2003年Kobe曾被控在丹佛性侵1名飯店女服務生，Kobe不但遭到逮捕還多次出入法院，最後雙方達成和解，女方才同意撤告，但這件事已成Kobe職業生涯最大的汙點。伍迪艾倫 從未得獎在連署撤銷Kobe奧斯卡獎的網站上寫著：「奧斯卡幾乎做到了不把獎項頒給性侵者，像大導演伍迪艾倫(Woody Allen)和演員詹姆士法蘭柯(James Franco)都沒有得獎，而Kobe做為被指控性侵的人，卻得到了奧斯卡。」,蘋果日報
2018,3,9,藝術無關道德 奧斯卡獎從未收回,波蘭斯基曾性侵少女，但至今仍擁有奧斯卡最佳導演頭銜。製作人溫斯坦保住獎座去年底被多位知名女星控訴性騷擾、性侵的好萊塢名製作人溫斯坦(Harvey Weinstein)也曾憑監製1998年奧斯卡最佳影片《莎翁情史(Shakespeare in Love)》獲獎，身分和Kobe更類似，也沒被取消奧斯卡獎座。在溫斯坦醜聞爆發後，奧斯卡得主包括凱文史貝西(Kevin Spacey)、達斯汀霍夫曼(Dustin Hoffman)、班艾佛列克(Ben Affleck)等大咖男星都被揭發。凱文史貝西性侵案，至少20名男、女指控他有不當行為，應會在今年起訴；達斯汀霍夫曼、班艾佛列克涉嫌性騷擾，公開認錯並道歉後未再延燒。,蘋果日報
2018,3,8,蓋瑞歐德曼前妻控家暴 兒打臉親娘,蓋瑞歐德曼周一開心稱帝，第5任妻子姬賽兒舒密特和兒子格列佛與查理分享榮耀。路透唐雅諷前尪第3任前妻唐雅再掀家醜，控訴曾遭他家暴，並砲轟美國影藝學院不把反性騷「#MeToo」議題當一回事，不過歐德曼和唐雅的的兒子格列佛發聲明捍衛老爸，強調根本沒家暴。唐雅受訪說：「恭喜蓋瑞，恭喜美國影藝學院，頒給2個暴力男小金人獎座，我還以為我們已進化，這個#MeToo運動怎麼了？」歐德曼本人沒回應此事，但他和唐雅的兒子格列佛公開挺老爸，嗆聲生母：「我想把話說清楚，根本沒家暴！」格列佛透露已和生母斷聯8年，強調她愛說謊，並為父親人格做擔保。,蘋果日報
2018,3,7,奧斯卡收視淪44年新低 影后跑趴小金人遇劫,艾瑪華森跑趴秀出手臂上的「Times Up」紋身，e和s中間少了撇號「’」淪笑柄。美聯社影后法蘭西絲麥多曼的小金人遭竊，雙手空空離開派對。路透泰瑞布蘭特高舉偷來的小金人，自稱是得獎人。路透現年60歲的影后法蘭西絲在晚宴上把獎座放在地上和人聊天，小金人不翼而飛。眾人急著抓小偷，法蘭西絲則說：「讓他去吧。」她後來兩手空空離開派對。高材生妙麗文法錯英國《每日郵報》報導，47歲的泰瑞布蘭特偷了她的獎座，還自拍影片po臉書炫耀，1名眼尖攝影師發現後搶回獎座，他竟趁亂混入派對，稍晚被洛杉磯警方以重偷盜罪逮捕，保釋金額達59萬元台幣。「妙麗」艾瑪華森響應「Time’s Up」（時間到了）反性騷運動，上月在英國慨捐4160萬元台幣。她以女權分子自居，前晚跑趴秀出右手臂的「Times Up」紋身貼紙，網友發現e和s中間少了撇號「’」，虧她「布朗大學高材生也會拼錯字」，她在推特幽默回應：「紋身貼紙校對專員開放應徵，需有撇號相關經驗。」,蘋果日報
2018,3,6,Kobe寫詩拍動畫好有才 奪小金人「比贏NBA爽」,Kobe退休2年跨界拍動畫短片，一舉拿下小金人。法新社《親愛的籃球》以鉛筆手稿風格描繪Kobe的打拼史。Kobe縱橫美國NBA球壇20年，締造多項驚人紀錄。法新社現年39歲的「小飛俠」Kobe於1996年加盟NBA洛杉磯湖人隊，打死不退的奮戰精神與獨霸球權的超狂球風毀譽參半，但他從不輕易棄戰，20年職籃生涯遭遇24次重大傷病，手掌、腳踝、肩膀、膝蓋到牙齒、鼻樑，全身上下幾乎都受重創，帶傷上場是家常便飯。他曾贏得5座NBA總冠軍，為2000年之後拿下最多總冠軍的球星。得分王捲強暴他職涯共砍進33643分，2005-2006球季以平均35.4分拿下生涯首次得分王，齊頭「籃球之神」喬丹，球場上戰功彪炳，場外卻留「強暴」污點。2003年他被控強暴飯店女服務生，官司在律師團強力運作下無疾而終，事後他送老婆1只5克拉鑽戒，被外界戲稱「偷吃戒」。Kobe 2015年11月以一首詩發表退休宣言，隔年退休，之後聯手迪士尼動畫電影的基恩、5座奧斯卡金像獎作曲家威廉斯，將詩作改編成動畫短片《親愛的籃球》，以鉛筆手稿風格描繪他從熱愛籃球的男孩，打拼成為球星的心路歷程。他擔任短片監製並親自配音，影片感動無數觀眾，也獲電影界高度評價。籌備系列小說他昨表示，「很多人問我退休之後要做什麼，我說我要當作家，他們都說：『很好、很好，等你無聊就會想回來打球了。』能夠獲得這樣的肯定，真的是太瘋狂了」！他特別感謝11歲的女兒鼓勵他拍片，「我女兒說：『你一向告訴大家要追求夢想，所以，當個男子漢吧！』於是我放手一搏」。他正籌備系列小說，未來可望拍成電影。,蘋果日報
2018,3,6,妮可基嫚露絕對領域 基墨3招炒熱奧斯卡,奧斯卡影后妮可基嫚是頒獎嘉賓，高衩禮服豔光照人。美聯社奧斯卡舞台以4500萬顆施華洛世奇水晶妝點，華麗耀眼。美聯社蓋兒賈多特、吉米基墨、露琵塔尼詠歐與瑪歌羅比到頒獎會場隔壁的中國戲院派零食、糖果。翻攝推特最佳服裝設計得主馬克布里吉贏得水上摩托車，與展示獎品的影后海倫米蘭合影。路透水上摩托車遭嫌棄今年奧斯卡以4500萬顆施華洛世奇水晶打造華麗舞台，垂墜水晶版小金人閃亮壯觀，影后妮可基嫚也以高衩禮服露出絕對領域，擔任頒獎嘉賓之一。一開場，吉米基墨即宣布：「今天得獎感言最短的人可贏得水上摩托車。」72歲影后海倫米蘭當「展場女郎」，介紹該獎品價值約54萬元台幣，結果獎落感言僅30秒的最佳服裝設計獎得主馬克布里吉。他被拱穿上救生衣騎車，但「IndieWire」網站副總編透露，布里吉似乎頗困擾，下台後爆粗口：「他Ｘ的我要水上摩托車幹嘛？」亂入戲院發送零食典禮中段，基墨揪「神力女超人」蓋兒賈多特、「小丑女」瑪歌羅比、「惡魔祕書」艾蜜莉布朗特、艾米漢默亂入隔壁中國戲院分送零食、潛艇堡，正在觀賞電影《時間的皺摺》的觀眾驚呼連連，製造另一波高潮。去年基墨首挑大樑，不料尾聲鬧出拿錯信封、頒錯最佳影片獎的烏龍，今年他找回「苦主」華倫比提與費唐娜薇再頒最佳影片，比提開玩笑說：「很高興『又』見到你們。」頒獎給《水底情深》團隊後，基墨自嘲：「我們沒有多的小金人可頒了。」,蘋果日報
