年,月,日,標題,內容,報社
2013,2,25,《少年PI》老虎的絕望 他最懂 馴獸師勒波堤耶 難忘King筋疲力竭、快淹死的眼神 「讓我看到自己的恐懼」,電影《少年ＰＩ的奇幻漂流》中，老虎理查帕克和少年ＰＩ的互動扣人心弦，在拍攝幕後，指導老虎演出的馴獸師勒波堤耶（ThierryLePortier）也有一番動人的故事。他在新書《親吻獅子的男人》中細述馴獸生涯，包括隨李安來台拍攝《少年ＰＩ的奇幻漂流》經過，但最讓他難忘的竟是老虎King在水中演出時，因筋疲力竭所露出的絕望眼神，「那不只是動物的眼神，那是每個知道或相信自己即將死亡的人的眼神。」他感性寫道，那是他與動物一起生活這麼多年來，唯一一次看到這樣的眼神，不僅傳達自己快要淹死、還有被拋棄的埋怨，「因為牠是這麼期待於我，自始至終地相信我。」所幸之後，獅子King對他的態度一如以往，「但我一直印象深刻，或許我從中也看到自己的恐懼吧。」出生於法國的勒波堤耶年紀逾六旬，打從十七歲起，熱愛動物的他因為在家鄉的馬賽動物園被一場馴獸表演給迷住，便自願課後到動物園馴獸學校打工，從清掃、餵食等照養工作做起，在沒有正規訓練下，靠觀察學會馴獸的訣竅，第一次上場就讓馴獸師刮目相看。他自述天生有一種能力，「可以理解我面前動物的腦袋裡在想什麼。」出身貧困的他憑著大無畏的勇氣，十八歲就帶著在馴獸學校認識的小女友私奔，一邊流浪一邊尋找馴獸工作，輾轉在各地動物園、馬戲團謀得生路，隨著馬戲團過起旅行各國的遊牧生活，也曾多次在野獸身邊經歷生死一瞬間。勒波堤耶以訓練老虎、獅子、豹等猛獸為主，曾與人合夥創立馬戲團、參與《神鬼戰士》等多部電影的動物演出，現與六十多頭動物住在法國風地省；執導《巴黎野玫瑰》的法國導演貝內克斯（JeanJacquesBeineix）還曾將他生平改編為電影《跟著愛情走》。「之所以被野獸吸引，一部分理由也是永遠不明白牠們在想什麼…面對最親近的貓，你可以說出自己懂多少嗎？我認為一頭野獸是一面鏡子，投射出我們自己的想法。」勒波堤耶表示，馴獸師和動物之間擁有一種只存在彼此之間的語言，且兩者的生命與生計彼此依賴，關係比一般寵物更深化。馴獸生涯中，他曾挑戰完成肩扛動物、和牠們打鬥、把頭伸進野獸嘴裡這三項「馴獸師的最高境界」，和野獸相處的時間比家人還長，和雄獅沃坦、牠的下一代羅曼都相處了廿年為時最久。但野獸的危險隨時存在，即使沃坦都曾攻擊他和助手，而至今他仍記得羅曼在生前最後一年，逐漸黯淡卻也變得溫柔，「牠會把額頭靠近鐵籠邊要我摸牠，這些訊號會讓照顧牠的人知道，獅子已走向生命終站。」。,中國時報
2013,2,25,頒獎前夕 李安感嘆 奧斯卡漠視亞裔演員,李安執導的《少年PI》入圍奧斯卡十一獎項，卻沒有任何一個演員獎項入圍，他廿三日接受陸媒《電影網》訪問，特別為男主角蘇芮吉沙瑪和伊凡卡漢抱不平。他說，十三年前的《臥虎藏龍》也是如此。在奧斯卡頒獎前夕，李安一席談話，格外引人矚目。他感嘆：「印度演員沒人認識，容易被忽略，同行投票很多都會投給自己的朋友。蘇芮吉是一個新人，又常常說他沒有演過戲，在影片提名上就比較吃虧。我覺得以他的表現來講，『是最純的表演』，我覺得演老年PI的伊凡卡漢演得很好，無論如何至少應該被提名，但他就是沒被注意到。」《臥》片章子怡應入圍女配角亞裔演員常常被奧斯卡忽略，他說：「像兩千年《臥虎藏龍》有十項提名，但我們的主角都沒有被提名，至少，我覺得那年章子怡的女配角應該要被注意到才對。」他舉例，《貧民百萬富翁》在當年奧斯卡入圍連連，但是該片的印度演員也都未獲青睞，相當可惜。他毫不避諱笑談奧斯卡投票的「不專業」偏好，「奧斯卡會投你，是你演了很多戲，而不是說怎麼自然融入進電影。剪接獎就是給剪了最多刀的人，我們搞藝術的覺得看不到才是最好的，但是奧斯卡不是這麼回事，演得最用力的、聲音最吵的、服裝最炫耀的，這種就會常常得到大家注意，導演手法最多的，就很多人投票。」他說：「我覺得奧斯卡也不一定是藝術，也不一定不是藝術，總之就是一個很出風頭的事情。」《PI》片若只拿技術獎不服氣外媒預測《少年PI》將在技術獎項大豐收，但他最大目標是最佳影片獎，「『這個我就不謙虛了』！如果《少年PI》只拿技術獎項，我不服氣！我覺得這個片子滿好的，應該得獎。」他說：「一般看法就是技術好的電影就是技術片，但《少年PI》講內容、講哲學，是最深的電影，大家卻這麼看我們。目前來看，《亞果出任務》會拿最佳影片，但過了廿年，全世界怎麼看今年的電影又是另外一回事。」《美國周刊》在奧斯卡頒獎典禮前夕，公布歷屆與奧斯卡最佳影片擦身而過的六大遺珠作片，呼籲美國影藝學院會員慎重投票，別讓憾事重演，其中，李安的《斷背山》也上榜，和他受訪時一席「過了廿年，全世界怎麼看今年的電影又是另外一回事」相互呼應。,中國時報
2013,2,25,《85屆奧斯卡今開獎》平均62歲口味保守 奧斯卡亮票 白目會員充斥偏見 譙漢內克恨人類 不爽《PI》宗教味淘汰李安,奧斯卡金像獎每年由近6000名美國影藝學院會員投票選出各獎項得主，會員如何決定票投何人，一直以來引人好奇。知名電影網站《好萊塢報導》日前報導一位匿名導演會員公開亮票，敘述投票心路歷程，令人得以從中一窺奧斯卡台面下人情交易、私人偏好影響投票決定，由此看來，奧斯卡獎的產生並非如全球影迷所想完美無瑕，除了作品好不好，人緣優劣也是重要關鍵啊！選影片採刪去法這位匿名導演把「最佳導演」票投給史蒂芬史匹柏，至於麥可漢內克未獲青睞，原因是「他從過去就讓我覺得不爽，他老拍出如此厭世的電影，他就只是痛恨人類，我剛巧是名人類，所以我不喜歡有人對我耍機車。」淘汰李安的原因是，「我被片尾的宗教意涵弄得十分倒胃。」他將「最佳影片」投給《00:30凌晨密令》，他以「刪去法」從最不喜歡的影片淘汰起，把《愛．慕》、《南方野獸樂園》等片依序淘汰後，稱讚一下《少年PI的奇幻漂流》，「它是如此獨特，又能讓我一直全神貫注，直到那個令人惱怒的結局！」他淘汰《亞果出任務》理由令人噴飯，「我不希望它勝出，對它以錯誤的理由成為最有力角逐者一事感到非常憤怒。」他投「最佳視覺效果」更妙，「我沒有看完所有入圍作品，《哈比人》採用每秒48格失去我這票，它是失敗實驗，《復仇者聯盟》與《普羅米修斯》都是老套，《公主與狩獵者》在進入森林後就失去我這一票。」他再稱讚《少年PI》，「這部片相當傑出，我已很久沒有在電影裡看見如此壯麗特效了，我對片中老虎寫實與不感情用事，印象深刻。」他最後把票投《少年PI》。下決定不經大腦他表示投「最佳原創歌曲」是「不須用大腦的決定」，「如果《007：空降危機》沒有贏的話，我會把我鄰居的狗大卸八塊。」他大嘆片商競選宣傳策略太過火，「我收到書籍、食譜，你可以想到的任何東西，只差沒收到《林肯》保險套。」美國影藝學院會員平均62歲，讓奧斯卡口味偏向保守，李安的《斷背山》曾因同志題材在最佳影片敗給《衝擊效應》，吃過「老人」悶虧，他此番是否能博得「老人」青睞也值得關注。,中國時報
2013,2,25,台中燈會 為李安集氣,美國奧斯卡獎今天將揭曉，導演李安的《少年PI的奇幻漂流》共入圍十一項，台中市政府昨天晚上在文心森林公園舉辦的元宵晚會中，特地安排「勇奪奧斯卡，為李安加油」集氣活動，祝福李安順利奪獎。《少年PI》在台中水湳經貿園區興建造浪池攝影棚，為幫李安加油，市府前天起就在圓滿劇場外設大型奧斯卡金人，提供民眾免費合照留念，昨天並在元宵晚會中發送印有小金人的加油棒，舉辦為李安集氣、造勢活動。圓滿劇場內擠爆民眾，場外草坪斜坡上也坐滿觀眾。台中市副市長黃國榮、新聞局長石靜文及甫出任內政部政次的前副市長蕭家淇等人，帶領現場民眾高喊「勇奪奧斯卡！李安加油！李安凍蒜！」黃國榮表示，希望藉由集氣讓李安在奧斯卡中獲得佳績。場外「中台灣元宵燈會」也特地推出「靈蛇護台中」主燈秀，由十位鼓手共同擊鼓喚醒靈蛇，隨著鼓聲緩緩盤旋而上，氣勢磅礡；日本鳥取縣「倉吉打吹太鼓團」也以激昂鼓聲登場；林俊逸等藝人隨後演出歌舞，場內外擠滿人潮。台中市觀光旅遊局表示，燈會還有一星期，三月一日有幸福青鳥團體PK賽活動、二日晚上邀原住民團體演出、三日有梁詠琪與丁噹等知名藝人演出，詳情可上「中台灣元宵燈會」官網www.2013taichunglantern.com.tw。,中國時報
2013,2,25,不論得不得獎 李安都改變了好萊塢,李安正在改變好萊塢。他給了全世界一部「去美國化」的美國電影，全世界也深愛著他精美的禮物，連帶動搖傳統美國電影工業思維。《少年PI的奇幻漂流》壓倒性成功，代表了一個新浮現的電影策略：放眼國際市場，而非美國本地市場。《少年PI》全球票房逼近６億美元（約177億台幣）大關，是所有奧斯卡最佳影片入圍電影中的賣座榜首，大幅領先位居第２的《悲慘世界》與《決殺令》２億美金（約59億台幣）。本片美國票房僅1.1億美元（約33億台幣），亮眼的國際市場表現也讓對手望塵莫及，高達4.6億美元（約136億台幣），占總票房的80％。《少年PI》的長紅提供好萊塢電影工業一個新模式：非針對美國市場打造的電影，可以在美國以外的市場獲更大利益。原本建立起的賣座公式是「大明星＋大導演＋三幕式劇本＝全球獲利」，這個向來屹立不搖的模式，靠幾次金融危機與金磚等國家的崛起，出現變體：一個無明星、充滿哲思、關於男孩與老虎漂流的電影，原來有大放光彩的機會。李安以他國際化的眼界與深植的東方思想，藉著幾部賣座電影，潛移默化地將非美式美學與思維，反向輸入世界電影市場，或許無法立即說服所有觀眾，但藉此次《少年PI》的強大，讓非傳統好萊塢電影成為新選項；也許觀眾未來會見到更多非系統化、公式化、美國化的新電影潮。李安導演，不管是否有得獎，我們都得謝謝他改變這個電影世界。,中國時報
2013,3,2,李安說哈囉 瑪丹娜臭臉甩頭,西洋流行樂天后瑪丹娜傳出對奧斯卡最佳導演李安大不敬，即將成為全球華人的公敵！英國「每日郵報」昨天披露，奧斯卡典禮舉行前幾天在加州比佛利山舉辦的一場派對上，李奧納多狄卡皮歐、安海瑟薇、布萊德利庫柏、珍妮佛安妮絲頓等好萊塢巨星齊聚一堂，現場氣氛融洽。李安正好和娜姊站對面，基於紳士風度，禮貌性開口打招呼。不料，娜姊的回應竟然是：「我沒興趣」。李大導很有風度地再度開口，娜姊竟然直接轉身離開。目睹事件經過的英國影人驚呼：「真是太沒禮貌了！所有人都想知道她到底哪根筋不對勁。」瑪丹娜的幕僚辯稱，娜姊絕對沒有對李大導不禮貌，「如果有人感覺被冒犯，娜姊也不是故意的。」幕僚還說，娜姊不但沒有掉頭就走，還邀請李安參加奧斯卡結束後她自辦的派對。「少年PI的奇幻漂流」風光拿獎後，多家戲院加場上映，板橋秀泰影城正式推出「少年PI」全景聲版本，是最接近導演李安最原始想法的版本，影廳內備有天空聲道及全環繞多聲道，能讓影迷上下左右都被聲音包圍，如置身電影裡。「愛‧慕」鋼琴師 今來台演奏最佳影片「雨果出任務」沾小金人的光，即起在台重映。另外，曾在本屆奧斯卡最佳外語片「愛‧慕」裡參與演出的法國鋼琴師薩洛，將於今天來台舉行演奏會。奧斯卡最佳外語片「愛‧慕」描述退休音樂教師夫妻，優雅面對人生最終章的故事，票房也告捷，德、法國票房逼近3億台幣，美國累積1.5億台幣，還被英國影評網Cine-Vue譽為「有史以來最偉大愛情電影」，台灣將於3月8日上映。「亞果出任務」3大影城再播映「亞果出任務」去年10月就在台上映，早已下片，不過鍍金後聲勢再起，華納兄弟公司安排該片即起在台北信義威秀、新竹大遠百威秀與高雄大遠百威秀3家影城重上，以饗向隅觀眾。,聯合報
2013,3,2,李安住過的客房 影迷搶入住,悠活麗緻度假村總經理劉秀美去年收到李安寄給她的救生瓶，以為是紀念品，打開發現裡頭的小紙船，竟是首映會邀請卡。悠活麗緻度假村總經理劉秀美去年收到李安寄給她的救生瓶，以為是紀念品，打開發現裡頭的小紙船，竟是首映會邀請卡。李安執導「少年PI的奇幻漂流」在奧斯卡奪下4項大獎，不僅片中入鏡的墾丁白砂灣和滿州白榕園爆紅，拍片期間劇組下榻的悠活麗緻度假村人氣竄升，最近有不少影迷訂房，還有人指名要訂李安住過的客房。悠活總經理劉秀美說，李安前年10月帶隊「視察」，劇組人員住宿悠活一個多月，她請主廚準備以洋蔥等在地食材入味的地方風味餐，試吃時李安嘴角微揚，劉秀美說：「那一刻，我知道李安很滿意」。「你們是李安拍片時下榻的那家度假村？」劉秀美說，連日來悠活度假村頻頻接到影迷訂房電話，還有影迷指定要住李安全過的客房。劉秀美說，去年收到李安寄來片中的救生瓶道具，原以為是李安送她的紀念品，打開後驚喜發現，裡頭有艘仿片中小艇的小紙船，竟是首映會邀請卡，貼心又讓人驚喜，未來也會飯店中展示，與遊客分享。,聯合報
2013,3,2,好萊塢大膽西進？,李安第二次勇奪奧斯卡最佳導演獎，全球華人為之振奮。有美國媒體透露出不爽的情緒。次日各網站與平面媒體，李導演得獎照片不甚顯著或付闕，Yahoo網頁就不登李安的照片。有人說，這次的導演獎是一次不可置信的顛覆（upset），大導演史蒂芬史匹柏不如李安優秀嗎？史大導演在美國電影界成就非凡。這次以「林肯」一片入圍最佳導演，他曾因「辛德勒名單」等片得過大獎。奧斯卡不是運動比賽，得獎人不代表比其他入圍者優秀。說「優秀」與否的話，就帶點意氣了。頒獎前，許多美國「電影專家」預測，史蒂芬史匹柏的得獎機率為百分之八十，李安只有百分之十八點多，其他三位陪榜而已。結果專家們跌破眼鏡，很沒面子。八十五年來，奧斯卡以推廣好萊塢影片為目的，頒獎典禮是場嘉年華會。美國電影在全世界受歡迎，俊男美女大明星們大家耳熟能詳，奧斯卡頒獎辦得成功，是年度世界性的盛事。結果由華裔導演掌舵的「少年PI的奇幻漂流」，在本屆獲四獎，小金人的數目最多，的確有幾分顛覆的意味。然而奧斯卡能歷經長年不衰，正因為它有大海能容百川的氣度，過去也曾頒大獎給非西方的故事。如一九八七年的「末代皇帝」，九項入圍，囊括九座大獎。如果器小易盈地只頒獎給自家人，奧斯卡早就壽終正寢。抱怨李安得獎的只是那些寫評論的美國名嘴和作家吧！我一直認為如果李安的主要對手是史蒂芬史匹柏的話，他得最佳導演獎的機率不低，「少年PI」獲最佳影片的機會一直不看好。奧斯卡的入圍名單由影藝學院決定，然後影藝學院的諸會員，看畢所有入圍的片子之後投票，以票數決定優勝者。影藝學院會員約五、六千人，多半是美國電影界不同崗位的專業人員。坎城、柏林等電影節，是由七到九位評審委員討論決定給獎。奧斯卡的會員投票制度，具專業性，比一般電影節更有群眾代表性和公平性。看電影是一場感性的旅程，想來影藝學院的會員看完了入圍影片，雖然「林肯」的卡司超強，場面驚人，多數會員與我有同感，覺得「少年PI」比「林肯」好看。依照往例，奧斯卡喜歡頒最佳影片獎給「政治正確」的大片。「少年PI」是印度少年歷險記，他在墨西哥獲救，又落籍加拿大，這和美利堅合眾國有什麼關係？史蒂芬史匹柏走保守路線，「林肯」的題材當然最正，沒想到半途殺出「亞果出任務」，講拯救美國人質的故事，宣揚美國立場，劇情緊湊，政治上既正確又貼切，引得會員投票贊同，「林肯」在最佳影片的競爭中敗給「亞果」。李安的創意獨特，膽識驚人。「少年PI」取材自暢銷小說，主戲只在一人一虎，難度高，三Ｄ攝影精美，屢有突破，觀眾為之耳目一新。他將一部非美國主流電影，憑實力闖入主流還奪得大獎。又開風氣之先，創出具「國際視野」的片種。「少年PI」的美國票房約九千萬美元，在全球其他地區累計票房超過五億美元，其中以亞洲的收益最多，中國大陸的票房尤其驚人。全球經濟版圖的變化迅速，日後的電影消費群在哪裡？好萊塢電影工廠的產品精緻，但庸俗是其致命傷，所缺的正是創意。好萊塢的眾老闆門檻最精，正引頸西望太平洋彼岸，說著許信良的老臺詞：「大膽西進吧！」（作者為電影導演）,聯合報
2013,3,1,少年ＰＩ 再度奇幻漂流 在台一票難求,李安奧斯卡鍍金，「少年PI的奇幻漂流」票房持續發燒。李安奧斯卡二度鍍金，引爆全民狂潮，上映3個多月的「少年PI的奇幻漂流」重新回溫上映，幾乎一票難求，戲院接到許多詢問「少年PI」的場次及訂位電話，而奪最佳影片的「亞果出任務」今起在台重映，未來也將出DVD，不過較少影迷追蹤，威秀影城公關經理李光爵表示，影迷對「少年PI」的熱度明顯增加。「少年PI」今天起在全台23個戲院加場重映，場次雖無法如當初上映浩大，但仍可望帶動另一股熱潮。而讓珍妮佛勞倫斯一舉登后的「派特的幸福劇本」，戲院要求增加播放廳數，票房顯著成長，一度成單日單廳最高票房冠軍，另外，安海瑟薇拿女配角的「悲慘世界」，靠口碑在上映第2周才成票房冠軍。正當李安仍在評估執導「埃及豔后」的可行性時，其他奧斯卡大獎得主的動態逐漸明朗。小珍妮佛決定先拍完「飢餓遊戲」續集，再拍「X戰警：第1戰」續集，而且戲分必須增加。班艾佛列克表示將執導以FBI通緝要犯柏格為主角的傳記片，男主角是和他一起以「心靈捕手」在好萊塢闖出名號的麥特戴蒙，劇本將由HBO熱門影集「黑道家族」和「海濱帝國」的編劇溫特執筆。小班表示，寫劇本很花時間，所以他可能先拍另一部電影，接著才拍傳記片。眼見麻吉在奧斯卡大放異彩，小麥也沒閒著，和「心靈捕手」導演葛斯范桑合作的「心靈勇氣」獲選為全美去年年度10大佳片，訂於22日在台上映。濃濃的奧斯卡熱潮，稍稍蓋過國片光芒，剛上映的「阿嬤的夢中情人」，安心亞片中五音不全扯嗓唱「山頂的黑狗兄」，或是藍正龍被安心亞姣好身材吸引而流鼻血等逗趣劇情，口碑俱佳卻未能在票房告捷，頗為可惜。,聯合報
2013,3,1,跟著少年PI漂流 白砂灣湧人潮,李安執導的「少年PI的奇幻漂流」奪下奧斯卡4項獎項，昨天適逢228假日，在片中入鏡的墾丁白砂灣湧進不少「朝聖」影迷，沙灘邊有艘和「少年PI」相仿的小艇，影迷直呼：「超有FU的！」；業者說，「少年PI」的觀光效應正在發酵。趁著假日，住台南市的吳雅真偕友人專程開車到墾丁白砂灣，一踏上沙灘望著湛藍的海洋，她開心說：「這裡真得和片中的場景一樣美，讓人流連忘返。」墾丁白砂灣的旅遊業者說，因交通因素，白砂灣的人氣一直不如南灣、小灣，最近人氣明顯提升，不少人就是衝著「少年PI」而來，還包括大陸、歐美地區和日本影迷；建議政府善加運用這股氣勢，做好觀光配套措施。另外，滿州實驗林白榕園為因應「少年PI」熱賣未來帶來的參觀人潮，正研擬不會影響生態的參觀路線、阻隔設施並限制入園人數，7月起受理預約參觀，但也有環保團體表達反對開放立場。,聯合報
2013,3,1,東華授榮譽博士 李安婉拒,二度拿到奧斯卡最佳導演獎的李安，2歲到8歲的童年生活因父親工作的關係在花蓮度過，並就讀花師附小，花蓮教育大學與東華大學合併後，成為東華校友。東華大學想頒發榮譽博士學位給李安，但行事低調的李安，透過助理婉拒。東華大學主任秘書蔡裕源表示，李安的父親李昇民國45年到53年擔任花蓮師範學校校長，李安也在花師附小念了3年的書。花蓮師範學校後改名為花蓮教育大學，並在98年與東華大學合併，因此牽起李安跟東華的緣分。蔡裕源指出，李安的老家就在花崗山附近，民國48年才遷到美崙居住，李昇也一手籌畫東華大學美崙校區的興建，其中一棟「斯中樓」，就是以李昇的字來命名。由於李安目前不願接受東華榮譽博士學位，東華校方轉而希望頒給他榮譽校友的頭銜，目前正積極接洽中。蔡裕源透露，李安的弟弟李崗3月8日將到東華演講。蔡裕源說，半年前東華就多次透過助理與李安接觸，希望能頒發榮譽博士學位給他，但李安不改低調個性，幾次都由助理代為拒絕。,聯合報
2013,2,28,老婆一句話 李安振作走上電影路,奧斯卡上一句「我愛你」，點出李安與老婆林惠嘉結縭30年真情，從懷才不遇到傲視全球的這一段路，夫妻倆曾面臨瓶頸，林惠嘉在李安的紀錄片中，自白曾打電話向母親哭訴對未來焦慮，林母心疼勸女離婚，林大哭後認定夫妻應患難與共，擦乾眼淚繼續支持李安的電影夢。在家苦蹲6年，李安曾拿著劇本毛遂自薦，半個月跑了30多家公司，得到的是拒絕與白眼，讓他一度想放棄電影改學電腦，老婆林惠嘉發現後，只簡單說了一句：「安，要記得你心裡的夢想。」一句話，讓李安堅持到了現在。李安的成就，人人稱羨，李安也認真推廣台灣電影工業，李媽媽透露，之前李安赴歐洲宣傳電影，有些人不識台灣，直到李安藉著「少年PI的奇幻漂流」宣揚，讓不少人真正認識了美麗的台灣。去年11月21日上檔的「少年PI的奇幻漂流」接連上映3個月，在李安鍍金後，票房持續上漲，儘管平日場次不多，近兩日出現爆滿盛況，3月1日會在全台23家戲院上映，延續李安得獎的氣勢，再造第二波票房佳績。,聯合報
2013,2,28,奧斯卡教我的「時間觀念」,今年奧斯卡有四個人，教了我新的「時間觀念」。首先是李安。二度奪金，距離上次七年。這七年票房和評價有起伏，但不論外界聲音如何，他一直選擇不同題材，擁抱新的挑戰。看他的事業，不能以一部片為一單位，至少要用七年為一單位。第二人是班艾佛列克。他以自導自演的《亞果出任務》得到最佳影片。十五年前他和麥特戴蒙合寫《心靈捕手》，得到最佳劇本獎。但十五年來他演了很多商業大片，飽受花瓶之譏。甚至連《亞果出任務》，也沒讓他得到最佳導演的提名。看他的事業，至少要用十五年為一單位。人生，若用十五年為一個單位來思考，也許會做出全新的選擇，並對成敗有不同的詮釋。可惜我們對人生的規劃、清算，通常是短期的。一夜情，以幾小時為一單位。部分上市公司，以一季為一單位。某些政治人物，以四年為一單位。一夜情，當時快樂就好，天亮後不重要。所以沒人會在乎，一夜情對象的個性好不好。部分上市公司，下一季財報好看，股價才能衝高，ＣＥＯ位子才保。所以拚命衝業績，至於願景、價值、文化等抽象的東西，先別管了。某些政治人物，先選上再說。於是訴諸民粹、開空頭支票、見風轉舵、不斷動搖。我們都習慣以成敗論英雄，而這「成敗」，通常是指一夜、一季、一個任期的成敗。為了在這樣短的單位時間獲得「成功」，當事人做的決定，自然保守、安全、主流。但如果我們拉長戰線，用七年、十五年、十八年、甚至卅三年，為一單位呢？第三人是得到最佳男主角獎丹尼爾戴路易斯。三度得獎，第一次是一九八九年，第二次是二○○七年。中間的十八年，曾有五年的空窗，和票房的低潮。看他的事業，至少要以十八年為一單位。第四人則是他飾演的林肯。林肯在一八三二年，競選州參議員失敗。一八五四年競選聯邦參議員失敗，一八五八年，因反對奴隸制度，競選聯邦參議員又失敗。一八六○年參選總統獲勝，卻導致南北分裂。南北戰爭打了四年，南方投降。一八六五年，憲法明訂廢除奴隸。林肯以卅三年為一單位，完成政治理想。想想看，如果他在一八三二年第一次競選失敗時就放棄，或因為害怕南北分裂而不堅持廢奴，他的一生，及美國歷史，會何等不同！林肯不幸在南北戰爭結束後遭到暗殺。但他的一生，用「一個單位」，完成了一件大事。大江東去浪淘盡，小功小過不會留下，贏家輸家都要回家。但每個人都有一次機會，做好一件事情。我們願意像他們四人一樣，把單位時間拉長，一輩子花一兩個單位，執著把一兩件大事做好嗎？如果願意，那麼今天，我們會做出什麼不同的選擇？（作者是作家、「夢想學校」創辦人）,聯合報
2013,2,28,讓學生培養心中老虎,李安再度獲獎，讓我們感受良多。李安的成功之路並不順遂。紐約大學畢業後，有六年時間他處於一事無成狀態。平常在家負責煮飯、接送小孩，分擔家事。偶爾幫忙拍片、幫剪接師做事、看器材、當劇務，甚至守夜看器材。還曾幹過拿沙袋、扛東西等苦力的事。但在「只會當導演」這種理念的堅持下，最後終於否極泰來，成就二座奧斯卡最佳導演獎。就是失業也不放棄理想，在台灣當前的氛圍下，是極不可思議的事。看看最近官方為了提升就業率，積極推動橋接產學合作，教學卓越計畫更將就業競爭力設定為申請補助的二大目標之一就知道；無時無刻，就是要塑造就業是大學教育的最主要目的，其他都是其次。這樣的環境下，李安如果留在台灣，會不會被迫早早就業？最近網上流傳的一部短片，在接受柴靜的專訪裡，我們看到李安不斷碰觸不同的議題，不願中斷創作的路程，是因為他「心中的那頭老虎」、「心中的野性」、「純真的心」、「浪漫情懷」等等，而且他喜歡「沒有做過的才有意思」。我們不得不思索，何時官方才可以鬆開那隻喜歡下指導棋的黑手，還給大學發揮教育理想的空間；讓大學不是職業培訓所，而是培養青年學子「心中的那頭老虎」，發揮「浪漫情懷」的地方！這樣，我們才能栽培更多的李安，為台灣不斷發光！,聯合報
2013,2,27,奧斯卡收視創新高 名嘴搭順風車,全民關心李安是否再奪奧斯卡獎，讓本屆頒獎典禮轉播收視成績亮眼，Star Movies前天早上直播收視創9年來新高，晚上9點重播收視比首播增加近一倍，是Star Movies轉播奧斯卡以來的收視新紀錄。根據統計前天早晨Star Movies直播奧斯卡頒獎在有線電視4歲以上觀眾群中，平均收視達0.40，而夜間重播則有0.71，超越李安首度以「斷背山」獲奧斯卡最佳導演時的收視，也比同樣轉播頒獎的無線頻道表現佳。有趣的是大家最在乎的李安，並不是重播分段收視最高點，「熊麻吉」布偶泰德和馬克華柏格一現身頒發最佳音效剪輯獎，收視飆到1.19，略贏李安獲獎時的1.04。台灣政論節目沒錯過「沾光」機會，前晚9至12時共有6節目談李安，名嘴頓時都成「李安專家」，收視率昨出爐，開出平均0.6~0.7成績，東森「關鍵時刻」以1.14打趴其他政論節目，中天「新聞龍捲風」也以0.75小勝自家「康熙來了」0.1。「關鍵時刻」、「新聞龍捲風」、三立「54新觀點」與民視「挑戰新聞」仍討論藍可兒案，各節目討論李安時，收視平均達0.7，「關鍵」開播前15分鐘更衝到1.13，但各節目換話題、揭藍可兒事件面紗時，收視明顯跌落。,聯合報
2013,2,27,PI的救生艇 「鉚釘是畫的」,李安檢視中信造船集團建造的救生艇後，滿意地與船隻合影。負責打造「少年PI」片中救生艇的中信造船集團總裁韓碧祥，開心秀出手機裡李安與船的合照。李安檢視中信造船集團建造的救生艇後，滿意地與船隻合影。導演李安以「少年PI的奇幻漂流」，摘下奧斯卡最佳導演，負責建造片中救生艇的「中信造船集團」總裁韓碧祥開心地說，「與有榮焉」，而這艘救生艇從設計構圖到完工，全部由廠區人員一手包辦；他還透露了一個小秘密，為了營造出救生艇的「古味」，船殼外觀上的鉚釘其實是畫出來的。韓碧祥表示，「少年PI」中所需的救生艇為何會找上中信造船集團建造不得而知，或許是因為造船經驗獲得外國客戶肯定，片中劇組在找尋相製作關道具時多方打聽而受青睞。他回憶，負責訂製救生艇的是一名外籍片場助理，當初只約略提出希望打造出的船隻模樣，廠內工程師便借鏡曾為外籍富商建造遊艇及救生艇的藍圖，再作變更後，歷經一個月討論後定案，並確定救生艇的長、寬、深尺寸為7.5公尺x2.6公尺x1.2公尺。「少年PI」中的救生艇，為免拍片時移動過於麻煩，接案後共打造了兩艘一模一樣的船體。因是李安拍片所需，委託打造，中信集團以接近成本的價格承做。 韓碧祥說，片中的救生艇由集團所屬的「高鼎」廠全權負責，從2010年9月設計，10月興建，到同年12月底便全部完工。早年船體多無焊接而是用鉚釘接合，但為免劇組訂製的船隻在拍片時發生漏水問題，所以建造時仍是採焊接方式，再於船殼外畫上鉚釘，增添劇情所需的「古味」。畫製得相當精細，除非近看否則絕對看不出來。高鼎廠工程師把完工船送至台中交付時，李安見了後相當滿意，特地與船隻合影，韓碧祥把這張照片收進手機，秀給朋友看。他開玩笑地說，「如果不滿意，怎麼會笑容滿面地合照」。,聯合報
